config->entry:/usr/lib/gcc/x86_64-linux-gnu/9/../../../x86_64-linux-gnu/Scrt1.o--_start
Symbol User;Symbol Owner;Symbol
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMOrcShared.a(OrcError.cpp.o);llvm::orc::orcError(llvm::orc::OrcErrorCode)
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMOrcShared.a(RPCError.cpp.o);llvm::orc::shared::RPCFatalError::ID
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMOrcShared.a(RPCError.cpp.o);llvm::orc::shared::CouldNotNegotiate::CouldNotNegotiate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMOrcShared.a(RPCError.cpp.o);vtable for llvm::orc::shared::ResponseAbandoned
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMOrcJIT.a(OrcABISupport.cpp.o);llvm::orc::OrcX86_64_Base::writeTrampolines(char*, unsigned long, unsigned long, unsigned int)
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMOrcJIT.a(OrcABISupport.cpp.o);llvm::orc::OrcX86_64_SysV::writeResolverCode(char*, unsigned long, unsigned long, unsigned long)
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMOrcJIT.a(OrcABISupport.cpp.o);llvm::orc::OrcX86_64_Base::writeIndirectStubsBlock(char*, unsigned long, unsigned long, unsigned int)
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMRuntimeDyld.a(RTDyldMemoryManager.cpp.o);llvm::RTDyldMemoryManager::deregisterEHFramesInProcess(unsigned char*, unsigned long)
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMRuntimeDyld.a(RTDyldMemoryManager.cpp.o);llvm::RTDyldMemoryManager::registerEHFramesInProcess(unsigned char*, unsigned long)
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMRuntimeDyld.a(RTDyldMemoryManager.cpp.o);llvm::RTDyldMemoryManager::getSymbolAddressInProcess(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMSupport.a(Error.cpp.o);llvm::ErrorInfoBase::ID
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMSupport.a(Error.cpp.o);llvm::ErrorInfoBase::anchor()
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMSupport.a(Error.cpp.o);llvm::logAllUnhandledErrors(llvm::Error, llvm::raw_ostream&, llvm::Twine)
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMSupport.a(Error.cpp.o);vtable for llvm::ErrorList
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMSupport.a(Error.cpp.o);llvm::ErrorList::ID
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMSupport.a(Error.cpp.o);llvm::errorCodeToError(std::error_code)
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::operator<<(unsigned long)
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::write(char const*, unsigned long)
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_string_ostream::~raw_string_ostream()
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::flush_nonempty()
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);vtable for llvm::raw_string_ostream
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::SetBufferAndMode(char*, unsigned long, llvm::raw_ostream::BufferKind)
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::errs()
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMSupport.a(DynamicLibrary.cpp.o);llvm::sys::DynamicLibrary::getPermanentLibrary(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMSupport.a(DynamicLibrary.cpp.o);llvm::sys::DynamicLibrary::Invalid
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMSupport.a(Host.cpp.o);llvm::sys::getProcessTriple[abi:cxx11]()
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMSupport.a(Memory.cpp.o);llvm::sys::Memory::releaseMappedMemory(llvm::sys::MemoryBlock&)
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMSupport.a(Memory.cpp.o);llvm::sys::Memory::allocateMappedMemory(unsigned long, llvm::sys::MemoryBlock const*, unsigned int, std::error_code&)
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMSupport.a(Memory.cpp.o);llvm::sys::Memory::protectMappedMemory(llvm::sys::MemoryBlock const&, unsigned int)
tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;lib/libLLVMSupport.a(Process.cpp.o);llvm::sys::Process::getPageSize()
lib/libLLVMOrcShared.a(OrcError.cpp.o);tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;llvm::ErrorInfoBase::message[abi:cxx11]() const
lib/libLLVMOrcShared.a;lib/libLLVMSupport.a(Error.cpp.o);llvm::ErrorInfoBase::ID
lib/libLLVMOrcShared.a;lib/libLLVMSupport.a(Error.cpp.o);llvm::ErrorInfoBase::anchor()
lib/libLLVMOrcShared.a;lib/libLLVMSupport.a(ManagedStatic.cpp.o);llvm::ManagedStaticBase::RegisterManagedStatic(void* (*)(), void (*)(void*)) const
lib/libLLVMOrcShared.a;lib/libLLVMSupport.a(raw_ostream.cpp.o);vtable for llvm::raw_string_ostream
lib/libLLVMOrcShared.a;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::SetBufferAndMode(char*, unsigned long, llvm::raw_ostream::BufferKind)
lib/libLLVMOrcShared.a;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::flush_nonempty()
lib/libLLVMOrcShared.a;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_string_ostream::~raw_string_ostream()
lib/libLLVMOrcShared.a;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::write(char const*, unsigned long)
lib/libLLVMOrcShared.a(RPCError.cpp.o);tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;llvm::ErrorInfoBase::message[abi:cxx11]() const
lib/libLLVMOrcShared.a;lib/libLLVMOrcShared.a(OrcError.cpp.o);llvm::orc::orcError(llvm::orc::OrcErrorCode)
lib/libLLVMOrcShared.a;lib/libLLVMSupport.a(Error.cpp.o);llvm::ErrorInfoBase::ID
lib/libLLVMOrcShared.a;lib/libLLVMSupport.a(Error.cpp.o);llvm::ErrorInfoBase::anchor()
lib/libLLVMOrcShared.a;lib/libLLVMSupport.a(raw_ostream.cpp.o);vtable for llvm::raw_string_ostream
lib/libLLVMOrcShared.a;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::SetBufferAndMode(char*, unsigned long, llvm::raw_ostream::BufferKind)
lib/libLLVMOrcShared.a;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::flush_nonempty()
lib/libLLVMOrcShared.a;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_string_ostream::~raw_string_ostream()
lib/libLLVMOrcShared.a;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::write(char const*, unsigned long)
lib/libLLVMRuntimeDyld.a(RTDyldMemoryManager.cpp.o);lib/libLLVMSupport.a(ErrorHandling.cpp.o);llvm::report_fatal_error(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool)
lib/libLLVMRuntimeDyld.a;lib/libLLVMSupport.a(DynamicLibrary.cpp.o);llvm::sys::DynamicLibrary::SearchForAddressOfSymbol(char const*)
lib/libLLVMRuntimeDyld.a(JITSymbol.cpp.o);tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;llvm::Expected<unsigned long>::~Expected()
lib/libLLVMRuntimeDyld.a;tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;llvm::Expected<unsigned long>::~Expected()
lib/libLLVMRuntimeDyld.a;tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;llvm::Expected<unsigned int>::~Expected()
lib/libLLVMRuntimeDyld.a;tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;llvm::Expected<unsigned int>::~Expected()
lib/libLLVMRuntimeDyld.a;lib/libLLVMSupport.a(MemAlloc.cpp.o);llvm::deallocate_buffer(void*, unsigned long, unsigned long)
lib/libLLVMRuntimeDyld.a(RuntimeDyld.cpp.o);tools/lli/ChildTarget/CMakeFiles/lli-child-target.dir/ChildTarget.cpp.o;std::_Sp_make_shared_tag::_S_ti()::__tag
