config->entry:/usr/lib/gcc/x86_64-linux-gnu/9/../../../x86_64-linux-gnu/Scrt1.o--_start
Symbol User;Symbol Owner;SymbolSymbol Kind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttrBuilder::addStructRetAttr(llvm::Type*);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttrBuilder::addByValAttr(llvm::Type*);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttrBuilder::addVScaleRangeAttrFromRawRepr(unsigned long);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttributeList::removeAttribute(llvm::LLVMContext&, unsigned int, llvm::Attribute::AttrKind) const;DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::Attribute::getWithByValType(llvm::LLVMContext&, llvm::Type*);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttrBuilder::addAttribute(llvm::StringRef, llvm::StringRef);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::Attribute::getWithInAllocaType(llvm::LLVMContext&, llvm::Type*);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttrBuilder::addStackAlignmentAttr(llvm::MaybeAlign);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttrBuilder::addDereferenceableAttr(unsigned long);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttrBuilder::addDereferenceableOrNullAttr(unsigned long);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttrBuilder::addAllocSizeAttrFromRawRepr(unsigned long);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttributeList::addParamAttribute(llvm::LLVMContext&, llvm::ArrayRef<unsigned int>, llvm::Attribute) const;DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttributeList::get(llvm::LLVMContext&, llvm::ArrayRef<llvm::AttributeList>);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::Attribute::getWithStructRetType(llvm::LLVMContext&, llvm::Type*);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttributeList::getFnAttributes() const;DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttributeList::hasParamAttribute(unsigned int, llvm::Attribute::AttrKind) const;DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(AutoUpgrade.cpp.o);llvm::UpgradeModuleFlags(llvm::Module&);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMCore.a(AutoUpgrade.cpp.o);llvm::UpgradeDebugInfo(llvm::Module&);DefinedKind
