config->entry:/usr/lib/gcc/x86_64-linux-gnu/9/../../../x86_64-linux-gnu/Scrt1.o--_start
Symbol User;Symbol Owner;SymbolSymbol Kind
lib/libLLVMAsmParser.a(Parser.cpp.o);tools/llvm-as/CMakeFiles/llvm-as.dir/llvm-as.cpp.o;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<llvm::TypeIdOffsetVtableInfo, std::allocator<llvm::TypeIdOffsetVtableInfo> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<llvm::TypeIdOffsetVtableInfo, std::allocator<llvm::TypeIdOffsetVtableInfo> > > >, std::less<void>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<llvm::TypeIdOffsetVtableInfo, std::allocator<llvm::TypeIdOffsetVtableInfo> > > > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<llvm::TypeIdOffsetVtableInfo, std::allocator<llvm::TypeIdOffsetVtableInfo> > > >*);DefinedKind
lib/libLLVMAsmParser.a(Parser.cpp.o);tools/llvm-as/CMakeFiles/llvm-as.dir/llvm-as.cpp.o;std::_Rb_tree<unsigned long, std::pair<unsigned long const, unsigned long>, std::_Select1st<std::pair<unsigned long const, unsigned long> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, unsigned long> > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned long const, unsigned long> >*);DefinedKind
lib/libLLVMAsmParser.a(Parser.cpp.o);tools/llvm-as/CMakeFiles/llvm-as.dir/llvm-as.cpp.o;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::_Identity<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_erase(std::_Rb_tree_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*);DefinedKind
lib/libLLVMAsmParser.a(Parser.cpp.o);tools/llvm-as/CMakeFiles/llvm-as.dir/llvm-as.cpp.o;std::_Rb_tree<std::vector<unsigned long, std::allocator<unsigned long> >, std::pair<std::vector<unsigned long, std::allocator<unsigned long> > const, llvm::WholeProgramDevirtResolution::ByArg>, std::_Select1st<std::pair<std::vector<unsigned long, std::allocator<unsigned long> > const, llvm::WholeProgramDevirtResolution::ByArg> >, std::less<std::vector<unsigned long, std::allocator<unsigned long> > >, std::allocator<std::pair<std::vector<unsigned long, std::allocator<unsigned long> > const, llvm::WholeProgramDevirtResolution::ByArg> > >::_M_erase(std::_Rb_tree_node<std::pair<std::vector<unsigned long, std::allocator<unsigned long> > const, llvm::WholeProgramDevirtResolution::ByArg> >*);DefinedKind
lib/libLLVMAsmParser.a(Parser.cpp.o);tools/llvm-as/CMakeFiles/llvm-as.dir/llvm-as.cpp.o;std::_Rb_tree<unsigned long, std::pair<unsigned long const, llvm::WholeProgramDevirtResolution>, std::_Select1st<std::pair<unsigned long const, llvm::WholeProgramDevirtResolution> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, llvm::WholeProgramDevirtResolution> > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned long const, llvm::WholeProgramDevirtResolution> >*);DefinedKind
lib/libLLVMAsmParser.a(Parser.cpp.o);tools/llvm-as/CMakeFiles/llvm-as.dir/llvm-as.cpp.o;std::_Rb_tree<unsigned long, std::pair<unsigned long const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, llvm::TypeIdSummary> >, std::_Select1st<std::pair<unsigned long const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, llvm::TypeIdSummary> > >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, llvm::TypeIdSummary> > > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned long const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, llvm::TypeIdSummary> > >*);DefinedKind
lib/libLLVMAsmParser.a(Parser.cpp.o);lib/libLLVMAsmParser.a(LLLexer.cpp.o);llvm::LLLexer::LLLexer(llvm::StringRef, llvm::SourceMgr&, llvm::SMDiagnostic&, llvm::LLVMContext&);DefinedKind
lib/libLLVMAsmParser.a(Parser.cpp.o);lib/libLLVMAsmParser.a(LLParser.cpp.o);llvm::LLParser::Run(bool, llvm::function_ref<llvm::Optional<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > (llvm::StringRef)>);DefinedKind
lib/libLLVMAsmParser.a(Parser.cpp.o);lib/libLLVMCore.a(LLVMContext.cpp.o);llvm::LLVMContext::~LLVMContext();DefinedKind
lib/libLLVMAsmParser.a(Parser.cpp.o);lib/libLLVMCore.a(LLVMContext.cpp.o);llvm::LLVMContext::LLVMContext();DefinedKind
lib/libLLVMAsmParser.a(Parser.cpp.o);lib/libLLVMCore.a(Metadata.cpp.o);llvm::MetadataTracking::untrack(void*, llvm::Metadata&);DefinedKind
lib/libLLVMAsmParser.a(Parser.cpp.o);lib/libLLVMCore.a(Metadata.cpp.o);llvm::MDNode::deleteTemporary(llvm::MDNode*);DefinedKind
lib/libLLVMAsmParser.a(Parser.cpp.o);lib/libLLVMCore.a(Module.cpp.o);llvm::Module::~Module();DefinedKind
lib/libLLVMAsmParser.a(Parser.cpp.o);lib/libLLVMCore.a(Module.cpp.o);llvm::Module::Module(llvm::StringRef, llvm::LLVMContext&);DefinedKind
lib/libLLVMAsmParser.a(Parser.cpp.o);lib/libLLVMSupport.a(APFloat.cpp.o);llvm::detail::IEEEFloat::~IEEEFloat();DefinedKind
lib/libLLVMAsmParser.a(Parser.cpp.o);lib/libLLVMSupport.a(APFloat.cpp.o);llvm::APFloatBase::PPCDoubleDouble();DefinedKind
lib/libLLVMAsmParser.a(Parser.cpp.o);lib/libLLVMSupport.a(MemAlloc.cpp.o);llvm::deallocate_buffer(void*, unsigned long, unsigned long);DefinedKind
lib/libLLVMAsmParser.a(Parser.cpp.o);lib/libLLVMSupport.a(MemoryBuffer.cpp.o);llvm::MemoryBuffer::getMemBuffer(llvm::MemoryBufferRef, bool);DefinedKind
lib/libLLVMAsmParser.a(Parser.cpp.o);lib/libLLVMSupport.a(MemoryBuffer.cpp.o);llvm::MemoryBuffer::getFileOrSTDIN(llvm::Twine const&, bool, bool);DefinedKind
lib/libLLVMAsmParser.a(Parser.cpp.o);lib/libLLVMSupport.a(MemoryBuffer.cpp.o);llvm::MemoryBuffer::getMemBufferRef() const;DefinedKind
lib/libLLVMAsmParser.a(Parser.cpp.o);lib/libLLVMSupport.a(MemoryBuffer.cpp.o);llvm::MemoryBuffer::getMemBuffer(llvm::StringRef, llvm::StringRef, bool);DefinedKind
lib/libLLVMAsmParser.a(Parser.cpp.o);lib/libLLVMSupport.a(SmallVector.cpp.o);llvm::SmallVectorBase<unsigned int>::mallocForGrow(unsigned long, unsigned long, unsigned long&);DefinedKind
